country_code,country_name,data_used,un_development_lvl,oecd_member,age_sex_group,total_pop,migrant_pop_2015,migrant_pop_2017,migrant_pop_2019,fb_expats,fb_users,fb_penetration
428,Latvia,B,More Developed Regions,TRUE,female_age8,78577,19331,18622,15493,1100,43000,0.5472339234127035
428,Latvia,B,More Developed Regions,TRUE,female_age9,73215,19801,19573,18738,1000,36000,0.49170251997541486
430,Liberia,B,Less Developed Regions,FALSE,male_age0,280365,5268,3725,3890,3400,42000,0.14980471884864374
430,Liberia,B,Less Developed Regions,FALSE,male_age1,233827,4979,4478,6777,8500,77000,0.3293032883285506
430,Liberia,B,Less Developed Regions,FALSE,male_age2,189883,5771,5680,7213,9100,58000,0.3054512515601713
430,Liberia,B,Less Developed Regions,FALSE,male_age3,167817,6241,6782,7392,8600,57000,0.3396556963835607
430,Liberia,B,Less Developed Regions,FALSE,male_age4,148500,5771,6407,6773,5300,38000,0.2558922558922559
430,Liberia,B,Less Developed Regions,FALSE,male_age5,123141,4661,5425,5095,3700,31000,0.25174393581341714
430,Liberia,B,Less Developed Regions,FALSE,male_age6,99142,3679,4505,4398,2200,18000,0.18155776562909764
430,Liberia,B,Less Developed Regions,FALSE,male_age7,77752,2765,3297,3111,1600,13000,0.16719827142710156
430,Liberia,B,Less Developed Regions,FALSE,male_age8,60556,1980,2277,1841,1000,8000,0.1321091221348834
430,Liberia,B,Less Developed Regions,FALSE,male_age9,45575,1393,1499,1101,1000,5300,0.11629182665935271
430,Liberia,B,Less Developed Regions,FALSE,female_age0,271580,5220,4693,5111,2500,35000,0.1288754694749245
430,Liberia,B,Less Developed Regions,FALSE,female_age1,229245,4424,4202,5537,5600,62000,0.2704530087897228
430,Liberia,B,Less Developed Regions,FALSE,female_age2,187898,4544,3733,4537,5300,49000,0.260779784776847
430,Liberia,B,Less Developed Regions,FALSE,female_age3,166488,3787,3714,4245,4000,44000,0.2642833117101533
430,Liberia,B,Less Developed Regions,FALSE,female_age4,147003,3050,3137,3633,1900,26000,0.17686713876587554
430,Liberia,B,Less Developed Regions,FALSE,female_age5,122264,2094,2545,2482,1100,19000,0.1554014264215141
430,Liberia,B,Less Developed Regions,FALSE,female_age6,99649,1565,1973,2138,1000,11000,0.11038745998454576
430,Liberia,B,Less Developed Regions,FALSE,female_age7,80323,1201,1483,1522,1000,7200,0.08963808622685905
430,Liberia,B,Less Developed Regions,FALSE,female_age8,65197,909,1118,1054,1000,4100,0.06288632912557326
430,Liberia,B,Less Developed Regions,FALSE,female_age9,51737,693,795,692,1000,2800,0.05411987552428629
434,Libya,C,Less Developed Regions,FALSE,male_age0,287880,32732,32036,30974,36000,350000,1.2157843545921911
434,Libya,C,Less Developed Regions,FALSE,male_age1,275749,42955,42419,45490,120000,660000,2.3934810280363665
434,Libya,C,Less Developed Regions,FALSE,male_age2,278771,54228,54835,59320,160000,690000,2.475149854181389
434,Libya,C,Less Developed Regions,FALSE,male_age3,292656,63160,64352,64791,120000,620000,2.118528237931223
434,Libya,C,Less Developed Regions,FALSE,male_age4,290091,64950,66761,66713,55000,340000,1.1720460131475985
434,Libya,C,Less Developed Regions,FALSE,male_age5,287068,60332,61190,64920,37000,280000,0.9753786559282122
434,Libya,C,Less Developed Regions,FALSE,male_age6,248084,49869,50241,58410,20000,180000,0.7255606971832121
434,Libya,C,Less Developed Regions,FALSE,male_age7,189732,38312,37829,45151,14000,130000,0.6851769864862016
434,Libya,C,Less Developed Regions,FALSE,male_age8,120203,27590,26935,32532,7100,72000,0.59898671414191
434,Libya,C,Less Developed Regions,FALSE,male_age9,78169,18481,18380,21659,4300,41000,0.5245045990098377
434,Libya,C,Less Developed Regions,FALSE,female_age0,274115,23430,22737,23077,19000,330000,1.203874286339675
434,Libya,C,Less Developed Regions,FALSE,female_age1,266432,25481,24963,27667,39000,480000,1.80158539514773
434,Libya,C,Less Developed Regions,FALSE,female_age2,274464,25158,25255,28215,43000,430000,1.5666899848431852
434,Libya,C,Less Developed Regions,FALSE,female_age3,292584,22182,22449,22670,34000,360000,1.230415880567632
434,Libya,C,Less Developed Regions,FALSE,female_age4,288137,17122,17489,17270,13000,200000,0.6941142581480337
434,Libya,C,Less Developed Regions,FALSE,female_age5,277482,12421,12522,13013,9900,170000,0.6126523522246488
434,Libya,C,Less Developed Regions,FALSE,female_age6,236566,8767,8782,9857,5700,110000,0.4649865153910537
434,Libya,C,Less Developed Regions,FALSE,female_age7,182175,6766,6642,7437,4200,82000,0.450116646082064
434,Libya,C,Less Developed Regions,FALSE,female_age8,125044,6117,5936,6602,2200,39000,0.31189021464444516
434,Libya,C,Less Developed Regions,FALSE,female_age9,85735,6027,5954,6818,1600,19000,0.22161311016504345
440,Lithuania,B,More Developed Regions,TRUE,male_age0,63046,814,327,399,1000,59000,0.935824635980078
440,Lithuania,B,More Developed Regions,TRUE,male_age1,68453,1300,678,934,3100,140000,2.0451988955925966
440,Lithuania,B,More Developed Regions,TRUE,male_age2,95967,2072,1257,1596,3400,140000,1.458834807798514
440,Lithuania,B,More Developed Regions,TRUE,male_age3,96833,2617,1725,1918,3200,120000,1.239246950936148
440,Lithuania,B,More Developed Regions,TRUE,male_age4,78184,3163,1716,1800,2400,95000,1.2150823697943314
440,Lithuania,B,More Developed Regions,TRUE,male_age5,80127,4101,2288,2086,1800,79000,0.9859348284598201
440,Lithuania,B,More Developed Regions,TRUE,male_age6,94174,5657,3432,2814,1300,66000,0.7008303778112855
440,Lithuania,B,More Developed Regions,TRUE,male_age7,88016,7405,6043,4605,1100,57000,0.6476095255408107
440,Lithuania,B,More Developed Regions,TRUE,male_age8,107707,7849,8314,6471,1000,46000,0.4270845906022821
440,Lithuania,B,More Developed Regions,TRUE,male_age9,81130,5638,6776,7485,1000,34000,0.4190804881055097
440,Lithuania,B,More Developed Regions,TRUE,female_age0,59115,830,436,477,1000,74000,1.2517973441596888
440,Lithuania,B,More Developed Regions,TRUE,female_age1,65191.99999999999,1276,584,786,2100,140000,2.147502761074979
440,Lithuania,B,More Developed Regions,TRUE,female_age2,87266,1961,1142,1201,2000,130000,1.489698164233493
440,Lithuania,B,More Developed Regions,TRUE,female_age3,89530,2664,1595,1489,1800,120000,1.3403328493242488
440,Lithuania,B,More Developed Regions,TRUE,female_age4,73018,3426,2082,1758,1500,100000,1.3695253225232134
440,Lithuania,B,More Developed Regions,TRUE,female_age5,81052,4732,2714,2126,1200,92000,1.1350737797956867
440,Lithuania,B,More Developed Regions,TRUE,female_age6,100556,6683,4412,3293,1000,88000,0.8751342535502605
440,Lithuania,B,More Developed Regions,TRUE,female_age7,96838,9057,7225,5348,1000,87000,0.8984076498895062
440,Lithuania,B,More Developed Regions,TRUE,female_age8,127997,10251,10948,8558,1000,83000,0.648452698110112
440,Lithuania,B,More Developed Regions,TRUE,female_age9,105453,8006,8980,9959,1000,71000,0.6732857291874105
442,Luxembourg,B,More Developed Regions,TRUE,male_age0,17685,4566,4761,4871,1100,13000,0.7350862312694374
442,Luxembourg,B,More Developed Regions,TRUE,male_age1,20581,6381,6444,7692,5800,29000,1.409066614838929
442,Luxembourg,B,More Developed Regions,TRUE,male_age2,23626,10926,11658,13156,8000,29000,1.2274612714805722
442,Luxembourg,B,More Developed Regions,TRUE,male_age3,24642,13192,13733,15469,8800,27000,1.095690284879474
442,Luxembourg,B,More Developed Regions,TRUE,male_age4,24662,14076,14746,15597,7700,23000,0.9326088719487471
442,Luxembourg,B,More Developed Regions,TRUE,male_age5,24118,14502,14852,15643,7500,21000,0.8707189650883158
442,Luxembourg,B,More Developed Regions,TRUE,male_age6,25299,13757,14551,15454,6600,18000,0.711490572749911
442,Luxembourg,B,More Developed Regions,TRUE,male_age7,25485,11468,12955,14681,5500,16000,0.6278202864430057
442,Luxembourg,B,More Developed Regions,TRUE,male_age8,21983,8668,9727,11565,3800,12000,0.5458763590046855
442,Luxembourg,B,More Developed Regions,TRUE,male_age9,17629,6741,7063,8302,2000,7600,0.43110783368313577
442,Luxembourg,B,More Developed Regions,TRUE,female_age0,16735,4455,4663,4810,1100,16000,0.9560800717060054
442,Luxembourg,B,More Developed Regions,TRUE,female_age1,19254,6272,6308,7452,5200,27000,1.4023060143346837
442,Luxembourg,B,More Developed Regions,TRUE,female_age2,22072,10969,11274,12821,7300,27000,1.2232693004711852
442,Luxembourg,B,More Developed Regions,TRUE,female_age3,24496,13465,14173,15761,8300,26000,1.061397779229262
442,Luxembourg,B,More Developed Regions,TRUE,female_age4,24516,14201,14891,15823,8000,24000,0.9789525208027411
442,Luxembourg,B,More Developed Regions,TRUE,female_age5,22437,13913,14450,15127,7700,22000,0.9805232428577796
442,Luxembourg,B,More Developed Regions,TRUE,female_age6,22746,12634,13280,14279,6300,18000,0.7913479293062516
442,Luxembourg,B,More Developed Regions,TRUE,female_age7,22698,10291,11178,12435,5100,16000,0.7049079214027668
442,Luxembourg,B,More Developed Regions,TRUE,female_age8,20690,7818,8600,10171,3500,12000,0.5799903334944417
442,Luxembourg,B,More Developed Regions,TRUE,female_age9,17152,6186,6464,7597,2000,8300,0.48390858208955223
446,Macao SAR China,B,Less Developed Regions,FALSE,male_age0,11566,3749,5345,5128,1000,6100,0.5274079197648279
446,Macao SAR China,B,Less Developed Regions,FALSE,male_age1,18428,7972,9070,10781,4200,22000,1.1938354677664424
446,Macao SAR China,B,Less Developed Regions,FALSE,male_age2,25998,12387,14016,17330,8900,34000,1.3077929071467036
446,Macao SAR China,B,Less Developed Regions,FALSE,male_age3,31650,14280,16745,19052,11000,40000,1.263823064770932
446,Macao SAR China,B,Less Developed Regions,FALSE,male_age4,30124,15736,16088,16792,8300,27000,0.8962953127074758
446,Macao SAR China,B,Less Developed Regions,FALSE,male_age5,21674,15765,14654,16084,6000,18000,0.8304881424748547
446,Macao SAR China,B,Less Developed Regions,FALSE,male_age6,21656,16254,14051,16514,3600,11000,0.5079423716291097
446,Macao SAR China,B,Less Developed Regions,FALSE,male_age7,19559,18072,14860,15913,2300,7300,0.37322971522061454
446,Macao SAR China,B,Less Developed Regions,FALSE,male_age8,23956,17195,15223,17565,1400,5600,0.23376189681081982
446,Macao SAR China,B,Less Developed Regions,FALSE,male_age9,22359,13227,13035,15480,1100,4600,0.2057337090209759
446,Macao SAR China,B,Less Developed Regions,FALSE,female_age0,10876,4058,5813,6492,1100,8200,0.7539536594336153
446,Macao SAR China,B,Less Developed Regions,FALSE,female_age1,17597,9645,11025,12755,6400,29000,1.6480081832130478
446,Macao SAR China,B,Less Developed Regions,FALSE,female_age2,26309,15359,17464,18160,12000,40000,1.5203922612033904
446,Macao SAR China,B,Less Developed Regions,FALSE,female_age3,35966,17115,20167,19589,14000,47000,1.3067897458711004
446,Macao SAR China,B,Less Developed Regions,FALSE,female_age4,32061.999999999996,19091,19613,17954,10000,31000,0.9668766764393988
446,Macao SAR China,B,Less Developed Regions,FALSE,female_age5,22284,21647,20224,19939,8800,22000,0.9872554299048645
446,Macao SAR China,B,Less Developed Regions,FALSE,female_age6,27788,23153,20118,22850,6800,15000,0.5398013531020585
446,Macao SAR China,B,Less Developed Regions,FALSE,female_age7,27369,21991,18170,22029,4800,11000,0.40191457488399285
446,Macao SAR China,B,Less Developed Regions,FALSE,female_age8,28731,17781,15809,19013,2500,7100,0.24711983571751767
446,Macao SAR China,B,Less Developed Regions,FALSE,female_age9,22444,13042,12908,16431,1300,5100,0.22723222242024593
450,Madagascar,C,Less Developed Regions,FALSE,male_age0,1509087,752,841,940,6500,310000,0.20542221886478382
450,Madagascar,C,Less Developed Regions,FALSE,male_age1,1334852,1148,979,1225,10000,450000,0.3371160248476985
450,Madagascar,C,Less Developed Regions,FALSE,male_age2,1107606,1543,1118,1363,6300,250000,0.22571203117354005
450,Madagascar,C,Less Developed Regions,FALSE,male_age3,913174,1613,1247,1337,5800,210000,0.2299671256518473
450,Madagascar,C,Less Developed Regions,FALSE,male_age4,770524,1463,1316,1359,2200,82000,0.106421084872113
450,Madagascar,C,Less Developed Regions,FALSE,male_age5,655981,1263,1289,1369,1800,62000,0.09451493259713314
450,Madagascar,C,Less Developed Regions,FALSE,male_age6,530554,1156,1264,1342,1200,36000,0.06785360208385952
450,Madagascar,C,Less Developed Regions,FALSE,male_age7,419777,1221,1277,1300,1000,25000,0.05955543062149665
450,Madagascar,C,Less Developed Regions,FALSE,male_age8,328458,1342,1414,1379,1000,17000,0.05175699785056233
450,Madagascar,C,Less Developed Regions,FALSE,male_age9,252005,1401,1587,1527,1000,15000,0.05952262851927541
450,Madagascar,C,Less Developed Regions,FALSE,female_age0,1503051,845,1002,1090,4900,280000,0.1862877573681798
450,Madagascar,C,Less Developed Regions,FALSE,female_age1,1340892,1141,1024,1252,8000,370000,0.27593572040104647
450,Madagascar,C,Less Developed Regions,FALSE,female_age2,1115386,1318,1001,1193,4900,190000,0.17034461612392482
450,Madagascar,C,Less Developed Regions,FALSE,female_age3,916564,1255,1016,1078,4400,170000,0.18547531869023876
450,Madagascar,C,Less Developed Regions,FALSE,female_age4,770646,1168,1100,1111,1500,61000,0.07915437178678666
450,Madagascar,C,Less Developed Regions,FALSE,female_age5,658090,1068,1144,1186,1100,45000,0.06837970490358461
450,Madagascar,C,Less Developed Regions,FALSE,female_age6,543233,961,1084,1125,1000,27000,0.04970242971248065
450,Madagascar,C,Less Developed Regions,FALSE,female_age7,438690,859,939,935,1000,20000,0.04559028015227153
450,Madagascar,C,Less Developed Regions,FALSE,female_age8,352840,762,836,800,1000,13000,0.036843895249971656
450,Madagascar,C,Less Developed Regions,FALSE,female_age9,277270,646,760,717,1000,12000,0.04327911422079561
454,Malawi,B R,Less Developed Regions,FALSE,male_age0,1088019,6286,6889,7217,2800,55000,0.05055058781142609
454,Malawi,B R,Less Developed Regions,FALSE,male_age1,913937,7379,8260,10792,6400,100000,0.10941673222552539
454,Malawi,B R,Less Developed Regions,FALSE,male_age2,756656,9357,10231,13857,5800,77000,0.1017635490896788
454,Malawi,B R,Less Developed Regions,FALSE,male_age3,629760,10437,11497,14323,4500,55000,0.08733485772357724
454,Malawi,B R,Less Developed Regions,FALSE,male_age4,483574,10143,11236,12685,2600,32000,0.06617394649009252
454,Malawi,B R,Less Developed Regions,FALSE,male_age5,392707,8927,9965,10028,1900,24000,0.06111426585214931
454,Malawi,B R,Less Developed Regions,FALSE,male_age6,304464,7328,8453,8825,1100,13000,0.04269798728256871
454,Malawi,B R,Less Developed Regions,FALSE,male_age7,226793,5823,6665,6925,1000,7900,0.03483352660796409
454,Malawi,B R,Less Developed Regions,FALSE,male_age8,167435,4738,5298,5337,1000,4700,0.028070594559082628
454,Malawi,B R,Less Developed Regions,FALSE,male_age9,123788,3651,4129,4031,1000,2900,0.023427149642937926
454,Malawi,B R,Less Developed Regions,FALSE,female_age0,1088192,6970,7645,8190,1400,33000,0.03032553078868435
454,Malawi,B R,Less Developed Regions,FALSE,female_age1,924780,8525,9553,13376,2900,54000,0.058392266268734186
454,Malawi,B R,Less Developed Regions,FALSE,female_age2,782145,10736,11748,15428,2400,40000,0.0511414123979569
454,Malawi,B R,Less Developed Regions,FALSE,female_age3,662669,11181,12330,14558,2000,27000,0.0407443233348776
454,Malawi,B R,Less Developed Regions,FALSE,female_age4,510020,10252,11367,11775,1100,14000,0.02744990392533626
454,Malawi,B R,Less Developed Regions,FALSE,female_age5,414080,9003,10060,10517,1000,9000,0.021734930448222566
454,Malawi,B R,Less Developed Regions,FALSE,female_age6,325490,7727,8922,9410,1000,4300,0.013210851331838152
454,Malawi,B R,Less Developed Regions,FALSE,female_age7,254522,6510,7459,8109,1000,3100,0.012179693700348104
454,Malawi,B R,Less Developed Regions,FALSE,female_age8,197398,5533,6194,6235,1000,2200,0.011144996403205706
454,Malawi,B R,Less Developed Regions,FALSE,female_age9,153834,4432,5016,5069,1000,2000,0.01300102708113941
458,Malaysia,C R,Less Developed Regions,FALSE,male_age0,1376593,57141,67149,157029,38000,1100000,0.7990742361758341
458,Malaysia,C R,Less Developed Regions,FALSE,male_age1,1473764,185596,168192,387168,260000,2500000,1.6963367269115002
458,Malaysia,C R,Less Developed Regions,FALSE,male_age2,1493496,325934,285503,473678,320000,3100000,2.075666757728176
458,Malaysia,C R,Less Developed Regions,FALSE,male_age3,1512767,295356,306540,318743,220000,2200000,1.4542887305183152
458,Malaysia,C R,Less Developed Regions,FALSE,male_age4,1435436,208766,234820,222497,110000,1500000,1.0449786685021136
458,Malaysia,C R,Less Developed Regions,FALSE,male_age5,1106638,147710,163154,140491,63000,1100000,0.9940016518500178
458,Malaysia,C R,Less Developed Regions,FALSE,male_age6,974175,96241,115278,85948,31000,790000,0.8109425924500218
458,Malaysia,C R,Less Developed Regions,FALSE,male_age7,840520,61510,74901,56301,19000,610000,0.7257412078237282
458,Malaysia,C R,Less Developed Regions,FALSE,male_age8,762367,36532,46819,34403,10000,460000,0.6033839345092324
458,Malaysia,C R,Less Developed Regions,FALSE,male_age9,617475,18971,28522,22418,6600,350000,0.5668245677962671
458,Malaysia,C R,Less Developed Regions,FALSE,female_age0,1293150,44637,52977,115303,34000,1000000,0.7733054943355373
458,Malaysia,C R,Less Developed Regions,FALSE,female_age1,1389293,127054,116220,253402,140000,2200000,1.5835392534188253
458,Malaysia,C R,Less Developed Regions,FALSE,female_age2,1413815,198802,175704,252680,140000,2300000,1.6268040726686306
458,Malaysia,C R,Less Developed Regions,FALSE,female_age3,1416879,170644,178665,166665,110000,1800000,1.2703978250789234
458,Malaysia,C R,Less Developed Regions,FALSE,female_age4,1286136,124453,141232,133971,64000,1300000,1.0107795754103766
458,Malaysia,C R,Less Developed Regions,FALSE,female_age5,989060,93844,104602,94470,44000,1000000,1.0110610074211879
458,Malaysia,C R,Less Developed Regions,FALSE,female_age6,920660,62748,75854,58580,24000,760000,0.8254947537636044
458,Malaysia,C R,Less Developed Regions,FALSE,female_age7,833955,39956,49102,38984,14000,590000,0.7074722257196132
458,Malaysia,C R,Less Developed Regions,FALSE,female_age8,709195,24313,31451,25060,7200,450000,0.6345222400045122
